Temperature,Pressure,Density,SpecificVolume,InternalEnergy,Enthalpy,Entropy,Cv,Cp,SpeedSound,JT,Viscosity,ThermalConductivity
22,0.54,6.1713,0.16204,217.64,305.14,6.325,0.74423,1.0487,350.96,2.1632,1.77E-05,0.025679
22,0.55,6.2857,0.15909,217.62,305.12,6.3195,0.74425,1.0489,350.97,2.1624,1.77E-05,0.025682
22,0.56,6.4001,0.15625,217.6,305.1,6.3141,0.74428,1.0491,350.99,2.1616,1.77E-05,0.025686
22,0.57,6.5146,0.1535,217.58,305.08,6.3088,0.74431,1.0492,351,2.1609,1.77E-05,0.025689
22,0.58,6.629,0.15085,217.56,305.05,6.3035,0.74433,1.0494,351.02,2.1601,1.78E-05,0.025693
22,0.59,6.7434,0.14829,217.54,305.03,6.2984,0.74436,1.0496,351.03,2.1593,1.78E-05,0.025696
22,0.6,6.8578,0.14582,217.52,305.01,6.2933,0.74438,1.0497,351.05,2.1586,1.78E-05,0.0257
22,0.61,6.9723,0.14343,217.5,304.98,6.2884,0.74441,1.0499,351.07,2.1578,1.78E-05,0.025704
22,0.62,7.0867,0.14111,217.47,304.96,6.2835,0.74443,1.0501,351.08,2.1571,1.78E-05,0.025707
22,0.63,7.2011,0.13887,217.45,304.94,6.2786,0.74446,1.0502,351.1,2.1563,1.78E-05,0.025711
22,0.64,7.3156,0.13669,217.43,304.92,6.2739,0.74449,1.0504,351.11,2.1555,1.78E-05,0.025714
22,0.65,7.43,0.13459,217.41,304.89,6.2692,0.74451,1.0506,351.13,2.1548,1.78E-05,0.025718
22,0.66,7.5445,0.13255,217.39,304.87,6.2646,0.74454,1.0507,351.14,2.154,1.78E-05,0.025721
22,0.67,7.659,0.13057,217.37,304.85,6.2601,0.74456,1.0509,351.16,2.1533,1.78E-05,0.025725
22,0.68,7.7734,0.12864,217.35,304.83,6.2556,0.74459,1.0511,351.18,2.1525,1.78E-05,0.025729
22,0.69,7.8879,0.12678,217.33,304.8,6.2512,0.74461,1.0513,351.19,2.1517,1.78E-05,0.025732
22,0.7,8.0024,0.12496,217.31,304.78,6.2469,0.74464,1.0514,351.21,2.151,1.78E-05,0.025736
22,0.71,8.1168,0.1232,217.29,304.76,6.2426,0.74466,1.0516,351.22,2.1502,1.78E-05,0.02574
22,0.72,8.2313,0.12149,217.27,304.74,6.2384,0.74469,1.0518,351.24,2.1495,1.78E-05,0.025743
22,0.73,8.3458,0.11982,217.24,304.71,6.2342,0.74472,1.0519,351.26,2.1487,1.78E-05,0.025747
22,0.74,8.4603,0.1182,217.22,304.69,6.2301,0.74474,1.0521,351.27,2.1479,1.78E-05,0.02575
22,0.75,8.5748,0.11662,217.2,304.67,6.2261,0.74477,1.0523,351.29,2.1472,1.78E-05,0.025754
22,0.76,8.6893,0.11508,217.18,304.65,6.2221,0.74479,1.0524,351.3,2.1464,1.78E-05,0.025758
22,0.77,8.8038,0.11359,217.16,304.62,6.2181,0.74482,1.0526,351.32,2.1456,1.78E-05,0.025761
22,0.78,8.9183,0.11213,217.14,304.6,6.2142,0.74484,1.0528,351.34,2.1449,1.78E-05,0.025765
22,0.79,9.0328,0.11071,217.12,304.58,6.2104,0.74487,1.0529,351.35,2.1441,1.78E-05,0.025769
22,0.8,9.1473,0.10932,217.1,304.56,6.2065,0.74489,1.0531,351.37,2.1434,1.78E-05,0.025773
22,0.81,9.2618,0.10797,217.08,304.53,6.2028,0.74492,1.0533,351.39,2.1426,1.78E-05,0.025776
22,0.82,9.3763,0.10665,217.06,304.51,6.1991,0.74494,1.0534,351.4,2.1418,1.78E-05,0.02578
22,0.83,9.4908,0.10536,217.03,304.49,6.1954,0.74497,1.0536,351.42,2.1411,1.78E-05,0.025784
22,0.84,9.6054,0.10411,217.01,304.47,6.1918,0.745,1.0538,351.43,2.1403,1.78E-05,0.025787
22,0.85,9.7199,0.10288,216.99,304.44,6.1882,0.74502,1.054,351.45,2.1395,1.78E-05,0.025791
22,0.86,9.8344,0.10168,216.97,304.42,6.1847,0.74505,1.0541,351.47,2.1388,1.78E-05,0.025795
22,0.87,9.949,0.10051,216.95,304.4,6.1812,0.74507,1.0543,351.48,2.138,1.78E-05,0.025799
22,0.88,10.064,0.099369,216.93,304.37,6.1777,0.7451,1.0545,351.5,2.1372,1.78E-05,0.025803
22,0.89,10.178,0.098251,216.91,304.35,6.1743,0.74512,1.0546,351.52,2.1365,1.78E-05,0.025806
22,0.9,10.293,0.097157,216.89,304.33,6.1709,0.74515,1.0548,351.53,2.1357,1.78E-05,0.02581
22,0.91,10.407,0.096088,216.87,304.31,6.1675,0.74517,1.055,351.55,2.135,1.78E-05,0.025814
22,0.92,10.522,0.095042,216.85,304.28,6.1642,0.7452,1.0551,351.57,2.1342,1.78E-05,0.025818
22,0.93,10.636,0.094018,216.83,304.26,6.1609,0.74522,1.0553,351.58,2.1334,1.78E-05,0.025821
22,0.94,10.751,0.093016,216.8,304.24,6.1577,0.74525,1.0555,351.6,2.1327,1.78E-05,0.025825
22,0.95,10.865,0.092035,216.78,304.22,6.1545,0.74528,1.0556,351.62,2.1319,1.78E-05,0.025829
22,0.96,10.98,0.091075,216.76,304.19,6.1513,0.7453,1.0558,351.63,2.1311,1.78E-05,0.025833
22,0.97,11.095,0.090134,216.74,304.17,6.1482,0.74533,1.056,351.65,2.1304,1.78E-05,0.025837
22,0.98,11.209,0.089213,216.72,304.15,6.145,0.74535,1.0562,351.67,2.1296,1.78E-05,0.025841
22,0.99,11.324,0.08831,216.7,304.13,6.142,0.74538,1.0563,351.68,2.1288,1.78E-05,0.025844
22,1,11.438,0.087426,216.68,304.1,6.1389,0.7454,1.0565,351.7,2.1281,1.78E-05,0.025848
23,0.01,0.11377,8.7897,219.5,307.39,7.5162,0.74288,1.0398,350.75,2.1871,1.77E-05,0.025572
23,0.02,0.22755,4.3947,219.47,307.37,7.3105,0.7429,1.04,350.77,2.1864,1.77E-05,0.025575
23,0.03,0.34132,2.9298,219.45,307.35,7.19,0.74293,1.0402,350.78,2.1856,1.77E-05,0.025578
23,0.04,0.45511,2.1973,219.43,307.32,7.1046,0.74295,1.0403,350.8,2.1849,1.77E-05,0.025581
23,0.05,0.5689,1.7578,219.41,307.3,7.0383,0.74298,1.0405,350.81,2.1841,1.77E-05,0.025585
23,0.06,0.68269,1.4648,219.39,307.28,6.9841,0.74301,1.0407,350.83,2.1834,1.77E-05,0.025588
23,0.07,0.79649,1.2555,219.37,307.26,6.9383,0.74303,1.0408,350.84,2.1826,1.77E-05,0.025591
23,0.08,0.9103,1.0985,219.35,307.23,6.8986,0.74306,1.041,350.86,2.1819,1.77E-05,0.025594
23,0.09,1.0241,0.97646,219.33,307.21,6.8635,0.74308,1.0412,350.87,2.1811,1.77E-05,0.025597
23,0.1,1.1379,0.8788,219.31,307.19,6.8322,0.74311,1.0413,350.89,2.1804,1.77E-05,0.0256
23,0.11,1.2517,0.79889,219.29,307.16,6.8038,0.74313,1.0415,350.9,2.1796,1.77E-05,0.025603
23,0.12,1.3656,0.7323,219.27,307.14,6.7779,0.74316,1.0417,350.91,2.1789,1.77E-05,0.025606
23,0.13,1.4794,0.67596,219.24,307.12,6.7541,0.74319,1.0418,350.93,2.1781,1.77E-05,0.025609
23,0.14,1.5932,0.62766,219.22,307.1,6.7321,0.74321,1.042,350.94,2.1774,1.77E-05,0.025613
23,0.15,1.7071,0.5858,219.2,307.07,6.7115,0.74324,1.0422,350.96,2.1766,1.77E-05,0.025616
23,0.16,1.8209,0.54918,219.18,307.05,6.6923,0.74326,1.0423,350.97,2.1759,1.77E-05,0.025619
23,0.17,1.9347,0.51686,219.16,307.03,6.6742,0.74329,1.0425,350.99,2.1751,1.77E-05,0.025622
23,0.18,2.0486,0.48814,219.14,307.01,6.6572,0.74331,1.0427,351,2.1744,1.77E-05,0.025625
23,0.19,2.1625,0.46244,219.12,306.98,6.6411,0.74334,1.0428,351.02,2.1736,1.77E-05,0.025628
23,0.2,2.2763,0.43931,219.1,306.96,6.6258,0.74336,1.043,351.03,2.1729,1.77E-05,0.025632
23,0.21,2.3902,0.41838,219.08,306.94,6.6112,0.74339,1.0432,351.05,2.1721,1.77E-05,0.025635
23,0.22,2.504,0.39935,219.06,306.92,6.5973,0.74342,1.0433,351.06,2.1714,1.77E-05,0.025638
23,0.23,2.6179,0.38198,219.04,306.89,6.5841,0.74344,1.0435,351.08,2.1706,1.77E-05,0.025641
23,0.24,2.7318,0.36606,219.02,306.87,6.5714,0.74347,1.0437,351.09,2.1699,1.77E-05,0.025645
23,0.25,2.8457,0.35141,218.99,306.85,6.5592,0.74349,1.0438,351.11,2.1691,1.77E-05,0.025648
23,0.26,2.9596,0.33789,218.97,306.82,6.5475,0.74352,1.044,351.12,2.1684,1.77E-05,0.025651
23,0.27,3.0735,0.32537,218.95,306.8,6.5362,0.74354,1.0442,351.14,2.1676,1.77E-05,0.025654
23,0.28,3.1874,0.31374,218.93,306.78,6.5253,0.74357,1.0443,351.15,2.1669,1.77E-05,0.025658
23,0.29,3.3013,0.30291,218.91,306.76,6.5149,0.7436,1.0445,351.17,2.1661,1.77E-05,0.025661
23,0.3,3.4152,0.29281,218.89,306.73,6.5047,0.74362,1.0447,351.18,2.1654,1.78E-05,0.025664
23,0.31,3.5291,0.28336,218.87,306.71,6.4949,0.74365,1.0448,351.2,2.1646,1.78E-05,0.025667
23,0.32,3.643,0.2745,218.85,306.69,6.4854,0.74367,1.045,351.21,2.1639,1.78E-05,0.025671
23,0.33,3.7569,0.26618,218.83,306.67,6.4762,0.7437,1.0452,351.23,2.1631,1.78E-05,0.025674
23,0.34,3.8708,0.25834,218.81,306.64,6.4673,0.74372,1.0453,351.24,2.1623,1.78E-05,0.025677
23,0.35,3.9848,0.25096,218.79,306.62,6.4586,0.74375,1.0455,351.26,2.1616,1.78E-05,0.025681
23,0.36,4.0987,0.24398,218.77,306.6,6.4502,0.74377,1.0457,351.28,2.1608,1.78E-05,0.025684
23,0.37,4.2126,0.23738,218.74,306.58,6.442,0.7438,1.0458,351.29,2.1601,1.78E-05,0.025687
23,0.38,4.3266,0.23113,218.72,306.55,6.434,0.74383,1.046,351.31,2.1593,1.78E-05,0.025691
23,0.39,4.4405,0.2252,218.7,306.53,6.4262,0.74385,1.0462,351.32,2.1586,1.78E-05,0.025694
23,0.4,4.5545,0.21957,218.68,306.51,6.4186,0.74388,1.0463,351.34,2.1578,1.78E-05,0.025698
23,0.41,4.6684,0.21421,218.66,306.49,6.4112,0.7439,1.0465,351.35,2.1571,1.78E-05,0.025701
23,0.42,4.7824,0.2091,218.64,306.46,6.404,0.74393,1.0467,351.37,2.1563,1.78E-05,0.025704
23,0.43,4.8963,0.20423,218.62,306.44,6.397,0.74395,1.0468,351.38,2.1556,1.78E-05,0.025708
23,0.44,5.0103,0.19959,218.6,306.42,6.3901,0.74398,1.047,351.4,2.1548,1.78E-05,0.025711
23,0.45,5.1243,0.19515,218.58,306.4,6.3833,0.744,1.0472,351.41,2.1541,1.78E-05,0.025714
23,0.46,5.2382,0.1909,218.56,306.37,6.3767,0.74403,1.0473,351.43,2.1533,1.78E-05,0.025718
23,0.47,5.3522,0.18684,218.54,306.35,6.3703,0.74405,1.0475,351.45,2.1525,1.78E-05,0.025721
23,0.48,5.4662,0.18294,218.52,306.33,6.364,0.74408,1.0477,351.46,2.1518,1.78E-05,0.025725
23,0.49,5.5802,0.17921,218.49,306.3,6.3578,0.74411,1.0478,351.48,2.151,1.78E-05,0.025728
23,0.5,5.6942,0.17562,218.47,306.28,6.3517,0.74413,1.048,351.49,2.1503,1.78E-05,0.025732
23,0.51,5.8082,0.17217,218.45,306.26,6.3458,0.74416,1.0482,351.51,2.1495,1.78E-05,0.025735
23,0.52,5.9222,0.16886,218.43,306.24,6.3399,0.74418,1.0483,351.52,2.1488,1.78E-05,0.025739
23,0.53,6.0362,0.16567,218.41,306.21,6.3342,0.74421,1.0485,351.54,2.148,1.78E-05,0.025742
23,0.54,6.1502,0.1626,218.39,306.19,6.3286,0.74423,1.0487,351.56,2.1473,1.78E-05,0.025746
23,0.55,6.2642,0.15964,218.37,306.17,6.3231,0.74426,1.0488,351.57,2.1465,1.78E-05,0.025749
23,0.56,6.3782,0.15678,218.35,306.15,6.3176,0.74428,1.049,351.59,2.1458,1.78E-05,0.025753
23,0.57,6.4922,0.15403,218.33,306.12,6.3123,0.74431,1.0492,351.6,2.145,1.78E-05,0.025756
23,0.58,6.6063,0.15137,218.31,306.1,6.3071,0.74433,1.0493,351.62,2.1442,1.78E-05,0.02576
23,0.59,6.7203,0.1488,218.29,306.08,6.3019,0.74436,1.0495,351.63,2.1435,1.78E-05,0.025763
23,0.6,6.8343,0.14632,218.27,306.06,6.2969,0.74439,1.0497,351.65,2.1427,1.78E-05,0.025767
23,0.61,6.9484,0.14392,218.24,306.03,6.2919,0.74441,1.0498,351.67,2.142,1.78E-05,0.02577
23,0.62,7.0624,0.1416,218.22,306.01,6.287,0.74444,1.05,351.68,2.1412,1.78E-05,0.025774
23,0.63,7.1764,0.13934,218.2,305.99,6.2822,0.74446,1.0502,351.7,2.1405,1.78E-05,0.025777
23,0.64,7.2905,0.13717,218.18,305.97,6.2775,0.74449,1.0503,351.71,2.1397,1.78E-05,0.025781
23,0.65,7.4045,0.13505,218.16,305.94,6.2728,0.74451,1.0505,351.73,2.1389,1.78E-05,0.025784
23,0.66,7.5186,0.133,218.14,305.92,6.2682,0.74454,1.0507,351.75,2.1382,1.78E-05,0.025788
23,0.67,7.6327,0.13102,218.12,305.9,6.2636,0.74456,1.0508,351.76,2.1374,1.78E-05,0.025792
23,0.68,7.7467,0.12909,218.1,305.88,6.2592,0.74459,1.051,351.78,2.1367,1.78E-05,0.025795
23,0.69,7.8608,0.12721,218.08,305.86,6.2548,0.74461,1.0512,351.79,2.1359,1.78E-05,0.025799
23,0.7,7.9749,0.12539,218.06,305.83,6.2504,0.74464,1.0513,351.81,2.1352,1.78E-05,0.025802
23,0.71,8.0889,0.12363,218.04,305.81,6.2462,0.74466,1.0515,351.83,2.1344,1.78E-05,0.025806
23,0.72,8.203,0.12191,218.02,305.79,6.2419,0.74469,1.0517,351.84,2.1336,1.78E-05,0.02581
23,0.73,8.3171,0.12023,217.99,305.77,6.2378,0.74472,1.0518,351.86,2.1329,1.78E-05,0.025813
23,0.74,8.4312,0.11861,217.97,305.74,6.2337,0.74474,1.052,351.88,2.1321,1.78E-05,0.025817
23,0.75,8.5453,0.11702,217.95,305.72,6.2296,0.74477,1.0522,351.89,2.1314,1.78E-05,0.025821
23,0.76,8.6594,0.11548,217.93,305.7,6.2256,0.74479,1.0523,351.91,2.1306,1.78E-05,0.025824
23,0.77,8.7735,0.11398,217.91,305.68,6.2217,0.74482,1.0525,351.92,2.1299,1.78E-05,0.025828
23,0.78,8.8876,0.11252,217.89,305.65,6.2178,0.74484,1.0527,351.94,2.1291,1.78E-05,0.025832
23,0.79,9.0017,0.11109,217.87,305.63,6.2139,0.74487,1.0528,351.96,2.1283,1.78E-05,0.025835
23,0.8,9.1158,0.1097,217.85,305.61,6.2101,0.74489,1.053,351.97,2.1276,1.78E-05,0.025839
23,0.81,9.2299,0.10834,217.83,305.59,6.2064,0.74492,1.0532,351.99,2.1268,1.78E-05,0.025843
23,0.82,9.344,0.10702,217.81,305.56,6.2026,0.74494,1.0534,352.01,2.1261,1.78E-05,0.025846
23,0.83,9.4581,0.10573,217.79,305.54,6.199,0.74497,1.0535,352.02,2.1253,1.78E-05,0.02585
23,0.84,9.5722,0.10447,217.76,305.52,6.1953,0.74499,1.0537,352.04,2.1245,1.78E-05,0.025854
23,0.85,9.6864,0.10324,217.74,305.5,6.1918,0.74502,1.0539,352.05,2.1238,1.78E-05,0.025858
23,0.86,9.8005,0.10204,217.72,305.47,6.1882,0.74504,1.054,352.07,2.123,1.78E-05,0.025861
23,0.87,9.9146,0.10086,217.7,305.45,6.1847,0.74507,1.0542,352.09,2.1223,1.78E-05,0.025865
23,0.88,10.029,0.099713,217.68,305.43,6.1813,0.74509,1.0544,352.1,2.1215,1.78E-05,0.025869
23,0.89,10.143,0.098591,217.66,305.41,6.1778,0.74512,1.0545,352.12,2.1208,1.78E-05,0.025873
23,0.9,10.257,0.097494,217.64,305.38,6.1745,0.74514,1.0547,352.14,2.12,1.78E-05,0.025876
23,0.91,10.371,0.096421,217.62,305.36,6.1711,0.74517,1.0549,352.15,2.1192,1.79E-05,0.02588
23,0.92,10.485,0.095371,217.6,305.34,6.1678,0.7452,1.055,352.17,2.1185,1.79E-05,0.025884
23,0.93,10.599,0.094344,217.58,305.32,6.1645,0.74522,1.0552,352.19,2.1177,1.79E-05,0.025888
23,0.94,10.714,0.093339,217.56,305.3,6.1613,0.74525,1.0554,352.2,2.117,1.79E-05,0.025892
23,0.95,10.828,0.092355,217.54,305.27,6.1581,0.74527,1.0555,352.22,2.1162,1.79E-05,0.025895
23,0.96,10.942,0.091391,217.51,305.25,6.1549,0.7453,1.0557,352.24,2.1154,1.79E-05,0.025899
23,0.97,11.056,0.090447,217.49,305.23,6.1517,0.74532,1.0559,352.25,2.1147,1.79E-05,0.025903
23,0.98,11.17,0.089523,217.47,305.21,6.1486,0.74535,1.056,352.27,2.1139,1.79E-05,0.025907
23,0.99,11.284,0.088617,217.45,305.18,6.1455,0.74537,1.0562,352.29,2.1132,1.79E-05,0.025911
23,1,11.399,0.08773,217.43,305.16,6.1425,0.7454,1.0564,352.3,2.1124,1.79E-05,0.025915
24,0.01,0.11339,8.8193,220.24,308.43,7.5198,0.74289,1.0398,351.34,2.1711,1.78E-05,0.02564
24,0.02,0.22678,4.4096,220.22,308.41,7.314,0.74292,1.04,351.36,2.1704,1.78E-05,0.025643
24,0.03,0.34018,2.9397,220.2,308.39,7.1935,0.74294,1.0402,351.37,2.1697,1.78E-05,0.025646
24,0.04,0.45358,2.2047,220.18,308.36,7.1081,0.74297,1.0403,351.39,2.1689,1.78E-05,0.025649
24,0.05,0.56698,1.7637,220.16,308.34,7.0418,0.74299,1.0405,351.4,2.1682,1.78E-05,0.025652
24,0.06,0.68039,1.4697,220.13,308.32,6.9876,0.74302,1.0407,351.42,2.1674,1.78E-05,0.025655
24,0.07,0.79381,1.2598,220.11,308.3,6.9418,0.74305,1.0408,351.43,2.1667,1.78E-05,0.025658
24,0.08,0.90723,1.1023,220.09,308.27,6.9021,0.74307,1.041,351.45,2.1659,1.78E-05,0.025661
24,0.09,1.0207,0.97977,220.07,308.25,6.8671,0.7431,1.0412,351.46,2.1652,1.78E-05,0.025664
24,0.1,1.1341,0.88177,220.05,308.23,6.8357,0.74312,1.0413,351.48,2.1644,1.78E-05,0.025667
24,0.11,1.2475,0.8016,220.03,308.21,6.8074,0.74315,1.0415,351.49,2.1637,1.78E-05,0.02567
24,0.12,1.361,0.73478,220.01,308.18,6.7815,0.74317,1.0417,351.51,2.1629,1.78E-05,0.025673
24,0.13,1.4744,0.67825,219.99,308.16,6.7576,0.7432,1.0418,351.52,2.1622,1.78E-05,0.025677
24,0.14,1.5878,0.62979,219.97,308.14,6.7356,0.74322,1.042,351.54,2.1614,1.78E-05,0.02568
24,0.15,1.7013,0.58779,219.95,308.12,6.715,0.74325,1.0422,351.55,2.1607,1.78E-05,0.025683
24,0.16,1.8147,0.55104,219.93,308.09,6.6958,0.74327,1.0423,351.57,2.16,1.78E-05,0.025686
24,0.17,1.9282,0.51862,219.91,308.07,6.6777,0.7433,1.0425,351.58,2.1592,1.78E-05,0.025689
24,0.18,2.0417,0.4898,219.89,308.05,6.6607,0.74333,1.0426,351.6,2.1585,1.78E-05,0.025692
24,0.19,2.1551,0.46401,219.86,308.03,6.6446,0.74335,1.0428,351.61,2.1577,1.78E-05,0.025696
24,0.2,2.2686,0.4408,219.84,308,6.6293,0.74338,1.043,351.63,2.157,1.78E-05,0.025699
24,0.21,2.3821,0.4198,219.82,307.98,6.6147,0.7434,1.0431,351.64,2.1562,1.78E-05,0.025702
24,0.22,2.4956,0.40071,219.8,307.96,6.6009,0.74343,1.0433,351.66,2.1555,1.78E-05,0.025705
24,0.23,2.6091,0.38328,219.78,307.94,6.5876,0.74345,1.0435,351.67,2.1547,1.78E-05,0.025708
24,0.24,2.7225,0.3673,219.76,307.91,6.5749,0.74348,1.0436,351.69,2.154,1.78E-05,0.025712
24,0.25,2.836,0.3526,219.74,307.89,6.5627,0.7435,1.0438,351.7,2.1532,1.78E-05,0.025715
24,0.26,2.9495,0.33904,219.72,307.87,6.551,0.74353,1.044,351.72,2.1525,1.78E-05,0.025718
24,0.27,3.063,0.32647,219.7,307.85,6.5397,0.74355,1.0441,351.73,2.1517,1.78E-05,0.025721
24,0.28,3.1766,0.31481,219.68,307.82,6.5289,0.74358,1.0443,351.75,2.151,1.78E-05,0.025725
24,0.29,3.2901,0.30395,219.66,307.8,6.5184,0.74361,1.0445,351.76,2.1502,1.78E-05,0.025728
24,0.3,3.4036,0.29381,219.64,307.78,6.5082,0.74363,1.0446,351.78,2.1495,1.78E-05,0.025731
24,0.31,3.5171,0.28432,219.62,307.76,6.4984,0.74366,1.0448,351.79,2.1487,1.78E-05,0.025734
24,0.32,3.6306,0.27543,219.59,307.73,6.4889,0.74368,1.045,351.81,2.148,1.78E-05,0.025738
24,0.33,3.7442,0.26708,219.57,307.71,6.4797,0.74371,1.0451,351.83,2.1472,1.78E-05,0.025741
24,0.34,3.8577,0.25922,219.55,307.69,6.4708,0.74373,1.0453,351.84,2.1465,1.78E-05,0.025744
24,0.35,3.9712,0.25181,219.53,307.67,6.4621,0.74376,1.0455,351.86,2.1458,1.78E-05,0.025748
24,0.36,4.0848,0.24481,219.51,307.64,6.4537,0.74378,1.0456,351.87,2.145,1.78E-05,0.025751
24,0.37,4.1983,0.23819,219.49,307.62,6.4455,0.74381,1.0458,351.89,2.1443,1.78E-05,0.025754
24,0.38,4.3119,0.23192,219.47,307.6,6.4375,0.74383,1.046,351.9,2.1435,1.78E-05,0.025758
24,0.39,4.4254,0.22597,219.45,307.58,6.4297,0.74386,1.0461,351.92,2.1428,1.78E-05,0.025761
24,0.4,4.539,0.22031,219.43,307.55,6.4222,0.74388,1.0463,351.93,2.142,1.78E-05,0.025764
24,0.41,4.6525,0.21494,219.41,307.53,6.4148,0.74391,1.0465,351.95,2.1413,1.78E-05,0.025768
24,0.42,4.7661,0.20981,219.39,307.51,6.4075,0.74393,1.0466,351.96,2.1405,1.78E-05,0.025771
24,0.43,4.8797,0.20493,219.37,307.49,6.4005,0.74396,1.0468,351.98,2.1398,1.78E-05,0.025775
24,0.44,4.9932,0.20027,219.35,307.46,6.3936,0.74399,1.047,352,2.139,1.78E-05,0.025778
24,0.45,5.1068,0.19582,219.32,307.44,6.3869,0.74401,1.0471,352.01,2.1383,1.78E-05,0.025781
24,0.46,5.2204,0.19156,219.3,307.42,6.3803,0.74404,1.0473,352.03,2.1375,1.78E-05,0.025785
24,0.47,5.334,0.18748,219.28,307.4,6.3738,0.74406,1.0474,352.04,2.1368,1.78E-05,0.025788
24,0.48,5.4476,0.18357,219.26,307.38,6.3675,0.74409,1.0476,352.06,2.136,1.78E-05,0.025792
24,0.49,5.5612,0.17982,219.24,307.35,6.3613,0.74411,1.0478,352.07,2.1353,1.78E-05,0.025795
24,0.5,5.6748,0.17622,219.22,307.33,6.3552,0.74414,1.0479,352.09,2.1345,1.78E-05,0.025798
24,0.51,5.7884,0.17276,219.2,307.31,6.3493,0.74416,1.0481,352.11,2.1338,1.78E-05,0.025802
24,0.52,5.902,0.16943,219.18,307.29,6.3435,0.74419,1.0483,352.12,2.133,1.78E-05,0.025805
24,0.53,6.0156,0.16623,219.16,307.26,6.3377,0.74421,1.0484,352.14,2.1323,1.78E-05,0.025809
24,0.54,6.1292,0.16315,219.14,307.24,6.3321,0.74424,1.0486,352.15,2.1315,1.78E-05,0.025812
24,0.55,6.2428,0.16018,219.12,307.22,6.3266,0.74426,1.0488,352.17,2.1308,1.78E-05,0.025816
24,0.56,6.3564,0.15732,219.1,307.2,6.3212,0.74429,1.0489,352.19,2.13,1.78E-05,0.025819
24,0.57,6.4701,0.15456,219.08,307.17,6.3159,0.74431,1.0491,352.2,2.1293,1.78E-05,0.025823
24,0.58,6.5837,0.15189,219.06,307.15,6.3106,0.74434,1.0493,352.22,2.1285,1.78E-05,0.025826
24,0.59,6.6973,0.14931,219.03,307.13,6.3055,0.74436,1.0494,352.23,2.1277,1.78E-05,0.02583
24,0.6,6.811,0.14682,219.01,307.11,6.3004,0.74439,1.0496,352.25,2.127,1.78E-05,0.025833
24,0.61,6.9246,0.14441,218.99,307.08,6.2955,0.74441,1.0498,352.27,2.1262,1.78E-05,0.025837
24,0.62,7.0383,0.14208,218.97,307.06,6.2906,0.74444,1.0499,352.28,2.1255,1.78E-05,0.02584
24,0.63,7.1519,0.13982,218.95,307.04,6.2857,0.74446,1.0501,352.3,2.1247,1.79E-05,0.025844
24,0.64,7.2656,0.13764,218.93,307.02,6.281,0.74449,1.0503,352.31,2.124,1.79E-05,0.025848
24,0.65,7.3792,0.13552,218.91,307,6.2763,0.74451,1.0504,352.33,2.1232,1.79E-05,0.025851
24,0.66,7.4929,0.13346,218.89,306.97,6.2717,0.74454,1.0506,352.35,2.1225,1.79E-05,0.025855
24,0.67,7.6065,0.13147,218.87,306.95,6.2672,0.74457,1.0508,352.36,2.1217,1.79E-05,0.025858
24,0.68,7.7202,0.12953,218.85,306.93,6.2627,0.74459,1.0509,352.38,2.121,1.79E-05,0.025862
24,0.69,7.8339,0.12765,218.83,306.91,6.2583,0.74462,1.0511,352.4,2.1202,1.79E-05,0.025865
24,0.7,7.9475,0.12583,218.81,306.88,6.254,0.74464,1.0513,352.41,2.1195,1.79E-05,0.025869
24,0.71,8.0612,0.12405,218.79,306.86,6.2497,0.74467,1.0514,352.43,2.1187,1.79E-05,0.025873
24,0.72,8.1749,0.12233,218.76,306.84,6.2455,0.74469,1.0516,352.44,2.118,1.79E-05,0.025876
24,0.73,8.2886,0.12065,218.74,306.82,6.2413,0.74472,1.0518,352.46,2.1172,1.79E-05,0.02588
24,0.74,8.4023,0.11902,218.72,306.79,6.2372,0.74474,1.0519,352.48,2.1165,1.79E-05,0.025884
24,0.75,8.516,0.11743,218.7,306.77,6.2332,0.74477,1.0521,352.49,2.1157,1.79E-05,0.025887
24,0.76,8.6297,0.11588,218.68,306.75,6.2292,0.74479,1.0523,352.51,2.115,1.79E-05,0.025891
24,0.77,8.7434,0.11437,218.66,306.73,6.2252,0.74482,1.0524,352.53,2.1142,1.79E-05,0.025894
24,0.78,8.8571,0.1129,218.64,306.71,6.2213,0.74484,1.0526,352.54,2.1134,1.79E-05,0.025898
24,0.79,8.9708,0.11147,218.62,306.68,6.2175,0.74487,1.0528,352.56,2.1127,1.79E-05,0.025902
24,0.8,9.0845,0.11008,218.6,306.66,6.2137,0.74489,1.0529,352.58,2.1119,1.79E-05,0.025906
24,0.81,9.1982,0.10872,218.58,306.64,6.2099,0.74492,1.0531,352.59,2.1112,1.79E-05,0.025909
24,0.82,9.3119,0.10739,218.56,306.62,6.2062,0.74494,1.0533,352.61,2.1104,1.79E-05,0.025913
24,0.83,9.4256,0.10609,218.54,306.59,6.2025,0.74497,1.0534,352.62,2.1097,1.79E-05,0.025917
24,0.84,9.5393,0.10483,218.52,306.57,6.1989,0.74499,1.0536,352.64,2.1089,1.79E-05,0.02592
24,0.85,9.6531,0.10359,218.5,306.55,6.1953,0.74502,1.0538,352.66,2.1082,1.79E-05,0.025924
24,0.86,9.7668,0.10239,218.47,306.53,6.1918,0.74504,1.0539,352.67,2.1074,1.79E-05,0.025928
24,0.87,9.8805,0.10121,218.45,306.51,6.1883,0.74507,1.0541,352.69,2.1067,1.79E-05,0.025931
