Temperature,Pressure,Density,SpecificVolume,InternalEnergy,Enthalpy,Entropy,Cv,Cp,SpeedSound,JT,Viscosity,ThermalConductivity
24,0.01,0.17822,5.6111,449.73,505.84,3.1735,0.6542,0.84356,268.92,11.022,1.49E-05,0.016522
24,0.02,0.35662,2.8041,449.67,505.75,3.0423,0.65445,0.84425,268.84,11.023,1.49E-05,0.016526
24,0.03,0.5352,1.8685,449.6,505.66,2.9655,0.6547,0.84494,268.76,11.023,1.49E-05,0.016531
24,0.04,0.71395,1.4006,449.54,505.56,2.9109,0.65495,0.84563,268.68,11.024,1.49E-05,0.016535
24,0.05,0.89289,1.12,449.47,505.47,2.8685,0.6552,0.84632,268.61,11.024,1.49E-05,0.016539
24,0.06,1.072,0.93282,449.41,505.38,2.8339,0.65545,0.84701,268.53,11.025,1.49E-05,0.016544
24,0.07,1.2513,0.79916,449.34,505.28,2.8045,0.6557,0.84771,268.45,11.025,1.49E-05,0.016548
24,0.08,1.4308,0.69891,449.28,505.19,2.7791,0.65595,0.8484,268.38,11.026,1.49E-05,0.016553
24,0.09,1.6105,0.62094,449.21,505.1,2.7566,0.6562,0.8491,268.3,11.026,1.49E-05,0.016557
24,0.1,1.7903,0.55856,449.15,505,2.7365,0.65645,0.8498,268.22,11.027,1.49E-05,0.016562
24,0.11,1.9703,0.50752,449.08,504.91,2.7182,0.6567,0.8505,268.14,11.027,1.49E-05,0.016566
24,0.12,2.1506,0.46499,449.02,504.82,2.7016,0.65695,0.85121,268.07,11.028,1.49E-05,0.016571
24,0.13,2.331,0.42901,448.95,504.72,2.6862,0.6572,0.85191,267.99,11.028,1.49E-05,0.016575
24,0.14,2.5115,0.39816,448.89,504.63,2.672,0.65746,0.85262,267.91,11.029,1.49E-05,0.01658
24,0.15,2.6923,0.37143,448.82,504.53,2.6588,0.65771,0.85333,267.83,11.029,1.49E-05,0.016584
24,0.16,2.8733,0.34803,448.75,504.44,2.6463,0.65796,0.85404,267.76,11.03,1.49E-05,0.016589
24,0.17,3.0544,0.32739,448.69,504.35,2.6347,0.65821,0.85475,267.68,11.03,1.49E-05,0.016593
24,0.18,3.2357,0.30905,448.62,504.25,2.6237,0.65847,0.85546,267.6,11.031,1.49E-05,0.016598
24,0.19,3.4173,0.29263,448.56,504.16,2.6132,0.65872,0.85618,267.52,11.031,1.49E-05,0.016603
24,0.2,3.599,0.27786,448.49,504.06,2.6033,0.65897,0.8569,267.44,11.032,1.49E-05,0.016607
24,0.21,3.7809,0.26449,448.42,503.97,2.5939,0.65923,0.85762,267.37,11.032,1.49E-05,0.016612
24,0.22,3.9629,0.25234,448.36,503.87,2.5848,0.65948,0.85834,267.29,11.033,1.49E-05,0.016616
24,0.23,4.1452,0.24124,448.29,503.78,2.5762,0.65974,0.85906,267.21,11.033,1.49E-05,0.016621
24,0.24,4.3277,0.23107,448.23,503.68,2.568,0.65999,0.85978,267.13,11.034,1.49E-05,0.016626
24,0.25,4.5103,0.22171,448.16,503.59,2.56,0.66025,0.86051,267.05,11.034,1.49E-05,0.01663
24,0.26,4.6932,0.21308,448.09,503.49,2.5524,0.6605,0.86124,266.98,11.035,1.49E-05,0.016635
24,0.27,4.8762,0.20508,448.03,503.4,2.545,0.66076,0.86197,266.9,11.035,1.49E-05,0.01664
24,0.28,5.0594,0.19765,447.96,503.3,2.5379,0.66102,0.8627,266.82,11.036,1.49E-05,0.016645
24,0.29,5.2428,0.19074,447.89,503.21,2.5311,0.66127,0.86344,266.74,11.036,1.49E-05,0.016649
24,0.3,5.4264,0.18428,447.83,503.11,2.5245,0.66153,0.86417,266.66,11.037,1.49E-05,0.016654
24,0.31,5.6103,0.17825,447.76,503.02,2.518,0.66179,0.86491,266.59,11.037,1.49E-05,0.016659
24,0.32,5.7942,0.17258,447.69,502.92,2.5118,0.66204,0.86565,266.51,11.038,1.49E-05,0.016664
24,0.33,5.9784,0.16727,447.63,502.83,2.5058,0.6623,0.86639,266.43,11.038,1.49E-05,0.016668
24,0.34,6.1628,0.16226,447.56,502.73,2.4999,0.66256,0.86713,266.35,11.039,1.49E-05,0.016673
24,0.35,6.3474,0.15754,447.49,502.63,2.4942,0.66282,0.86788,266.27,11.039,1.49E-05,0.016678
24,0.36,6.5322,0.15309,447.43,502.54,2.4887,0.66308,0.86863,266.19,11.04,1.49E-05,0.016683
24,0.37,6.7172,0.14887,447.36,502.44,2.4833,0.66334,0.86938,266.11,11.04,1.49E-05,0.016688
24,0.38,6.9023,0.14488,447.29,502.35,2.478,0.6636,0.87013,266.03,11.041,1.49E-05,0.016693
24,0.39,7.0877,0.14109,447.23,502.25,2.4729,0.66385,0.87088,265.96,11.041,1.49E-05,0.016697
24,0.4,7.2733,0.13749,447.16,502.15,2.4678,0.66411,0.87164,265.88,11.042,1.49E-05,0.016702
24,0.41,7.459,0.13407,447.09,502.06,2.463,0.66438,0.87239,265.8,11.042,1.49E-05,0.016707
24,0.42,7.645,0.1308,447.02,501.96,2.4582,0.66464,0.87315,265.72,11.043,1.49E-05,0.016712
24,0.43,7.8312,0.1277,446.96,501.87,2.4535,0.6649,0.87391,265.64,11.043,1.49E-05,0.016717
24,0.44,8.0175,0.12473,446.89,501.77,2.4489,0.66516,0.87468,265.56,11.044,1.49E-05,0.016722
24,0.45,8.2041,0.12189,446.82,501.67,2.4445,0.66542,0.87544,265.48,11.044,1.49E-05,0.016727
24,0.46,8.3908,0.11918,446.75,501.58,2.4401,0.66568,0.87621,265.4,11.045,1.49E-05,0.016732
24,0.47,8.5778,0.11658,446.69,501.48,2.4358,0.66594,0.87698,265.32,11.045,1.49E-05,0.016737
24,0.48,8.765,0.11409,446.62,501.38,2.4316,0.66621,0.87775,265.24,11.046,1.49E-05,0.016742
24,0.49,8.9524,0.1117,446.55,501.29,2.4274,0.66647,0.87852,265.16,11.046,1.49E-05,0.016747
24,0.5,9.1399,0.10941,446.48,501.19,2.4234,0.66673,0.8793,265.09,11.047,1.49E-05,0.016752
24,0.51,9.3277,0.10721,446.41,501.09,2.4194,0.667,0.88007,265.01,11.047,1.49E-05,0.016757
24,0.52,9.5157,0.10509,446.35,500.99,2.4155,0.66726,0.88085,264.93,11.048,1.49E-05,0.016762
24,0.53,9.7039,0.10305,446.28,500.9,2.4117,0.66752,0.88164,264.85,11.048,1.49E-05,0.016767
24,0.54,9.8923,0.10109,446.21,500.8,2.4079,0.66779,0.88242,264.77,11.049,1.49E-05,0.016772
24,0.55,10.081,0.099198,446.14,500.7,2.4042,0.66805,0.8832,264.69,11.049,1.49E-05,0.016778
