Temperature,Pressure,Density,SpecificVolume,InternalEnergy,Enthalpy,Entropy,Cv,Cp,SpeedSound,JT,Viscosity,ThermalConductivity
19,0.78,10.331,0.096791,188.26,263.75,5.8534,0.65934,0.93018,325.48,2.757,2.03E-05,0.026194
19,0.79,10.465,0.09556,188.24,263.73,5.8501,0.65937,0.93035,325.48,2.7565,2.03E-05,0.026197
19,0.8,10.598,0.094359,188.22,263.7,5.8467,0.6594,0.93052,325.48,2.7559,2.03E-05,0.0262
19,0.81,10.731,0.093187,188.19,263.68,5.8434,0.65942,0.93068,325.48,2.7554,2.03E-05,0.026202
19,0.82,10.864,0.092044,188.17,263.65,5.8402,0.65945,0.93085,325.48,2.7549,2.03E-05,0.026205
19,0.83,10.998,0.090929,188.15,263.63,5.8369,0.65947,0.93102,325.49,2.7543,2.03E-05,0.026208
19,0.84,11.131,0.089841,188.13,263.6,5.8338,0.6595,0.93119,325.49,2.7538,2.03E-05,0.026211
19,0.85,11.264,0.088777,188.11,263.57,5.8306,0.65952,0.93136,325.49,2.7532,2.03E-05,0.026213
19,0.86,11.397,0.087739,188.09,263.55,5.8275,0.65955,0.93153,325.49,2.7527,2.03E-05,0.026216
19,0.87,11.531,0.086725,188.07,263.52,5.8244,0.65958,0.9317,325.49,2.7521,2.03E-05,0.026219
19,0.88,11.664,0.085733,188.05,263.5,5.8214,0.6596,0.93187,325.49,2.7516,2.03E-05,0.026222
19,0.89,11.797,0.084764,188.03,263.47,5.8184,0.65963,0.93204,325.49,2.751,2.03E-05,0.026225
19,0.9,11.931,0.083816,188.01,263.45,5.8154,0.65965,0.93221,325.49,2.7505,2.03E-05,0.026227
19,0.91,12.064,0.08289,187.99,263.42,5.8125,0.65968,0.93238,325.49,2.75,2.03E-05,0.02623
19,0.92,12.198,0.081983,187.97,263.39,5.8096,0.65971,0.93255,325.5,2.7494,2.03E-05,0.026233
19,0.93,12.331,0.081096,187.95,263.37,5.8067,0.65973,0.93272,325.5,2.7489,2.03E-05,0.026236
19,0.94,12.465,0.080228,187.93,263.34,5.8038,0.65976,0.93289,325.5,2.7483,2.03E-05,0.026239
19,0.95,12.598,0.079378,187.91,263.32,5.801,0.65978,0.93306,325.5,2.7478,2.03E-05,0.026241
19,0.96,12.731,0.078545,187.89,263.29,5.7982,0.65981,0.93323,325.5,2.7472,2.03E-05,0.026244
